ts_iso,ts,event,chosen,raw,dir,alpha,eligible_pros,eligible_amateurs,eligible_model_meta,eligible_model_bma,reward,counts,means,variances
2025-11-21T12:45:00+05:30,1763709300000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:10:00+05:30,1763721600000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:10:00+05:30,1763721600000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:15:00+05:30,1763721900000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:20:00+05:30,1763722200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:25:00+05:30,1763722500000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T16:30:00+05:30,1763722800000,select,,,0,0.0,0,0,0,0,,,,
