ts_iso,ts,event,chosen,raw,dir,alpha,eligible_pros,eligible_amateurs,eligible_model_meta,eligible_model_bma,reward,counts,means,variances
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-20T17:30:00+05:30,1763640000000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T05:30:00+05:30,1763683200000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T17:30:00+05:30,1763726400000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T17:30:00+05:30,1763726400000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T17:30:00+05:30,1763726400000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T17:30:00+05:30,1763726400000,select,,,0,0.0,0,0,0,0,,,,
2025-11-21T17:30:00+05:30,1763726400000,select,,,0,0.0,0,0,0,0,,,,
